property_id,source_name,region_norm,anomaly_score,is_anomaly,fraud_score,fraud_flags,regional_context,model_version
tunisieannonce_481986253bdd,tunisieannonce,tunis,-0.3949,False,89.49,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_482ae3b9f843,tunisieannonce,tunis,-0.3775,False,87.75,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_483e5fb3877c,tunisieannonce,tunis,-0.4471,False,94.71,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_496a6bc4560a,tunisieannonce,tunis,-0.3658,False,86.58,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_48a858817e94,tunisieannonce,tunis,-0.3923,False,89.23,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_496ce2192c3a,tunisieannonce,tunis,-0.4405,False,94.05,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_498683e0bb79,tunisieannonce,tunis,-0.4639,False,96.39,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4995e9817213,tunisieannonce,tunis,-0.3501,False,85.01,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_49cfeb388e4a,tunisieannonce,tunis,-0.4048,False,90.48,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4974eed63a03,tunisieannonce,tunis,-0.3973,False,89.73,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_49c1bb8888ff,tunisieannonce,tunis,-0.4656,False,96.56,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_49ce4adfde98,tunisieannonce,tunis,-0.3702,False,87.02,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4a61d055d8dc,tunisieannonce,tunis,-0.4304,False,93.04,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4a7e622f4b20,tunisieannonce,tunis,-0.424,False,92.4,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4a5ab8ac2c44,tunisieannonce,tunis,-0.424,False,92.4,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_49f6812c26ce,tunisieannonce,tunis,-0.3835,False,88.35,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4a1013d6939b,tunisieannonce,tunis,-0.3604,False,86.04,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4a5048a817fa,tunisieannonce,tunis,-0.362,False,86.2,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4a20ecbf958e,tunisieannonce,tunis,-0.3741,False,87.41,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4a28e57506f7,tunisieannonce,tunis,-0.3574,False,85.74,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4aafb8643b54,tunisieannonce,tunis,-0.4085,False,90.85,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4cea5f3a1927,tunisieannonce,tunis,-0.4451,False,94.51,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4b2f4e5affa2,tunisieannonce,tunis,-0.3578,False,85.78,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4ad81e76324b,tunisieannonce,tunis,-0.394,False,89.4,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4a98ea345a99,tunisieannonce,tunis,-0.4576,False,95.76,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4b046b39f92e,tunisieannonce,tunis,-0.4479,False,94.79,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4b17f5b305b5,tunisieannonce,tunis,-0.5044,False,100.0,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4aa9f70866d5,tunisieannonce,tunis,-0.3745,False,87.45,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4a9528b81049,tunisieannonce,tunis,-0.352,False,85.2,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4b486182d298,tunisieannonce,tunis,-0.3452,False,84.52,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4ba5788d720f,tunisieannonce,tunis,-0.3464,False,84.64,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4b65e116d566,tunisieannonce,tunis,-0.368,False,86.8,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4d6ba6ac8abf,tunisieannonce,tunis,-0.5377,True,100.0,"[""no_images_high_price"", ""extreme_price_per_m2""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4b4e08c1d365,tunisieannonce,tunis,-0.358,False,85.8,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4b9669f7873e,tunisieannonce,tunis,-0.4068,False,90.68,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4b7deb7bbe1d,tunisieannonce,tunis,-0.4544,False,95.44,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4b410a4f2bd8,tunisieannonce,tunis,-0.3694,False,86.94,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4ba5b6e90ac1,tunisieannonce,tunis,-0.445,False,94.5,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4bb4a40a63fc,tunisieannonce,tunis,-0.3708,False,87.08,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4c111753c0d7,tunisieannonce,tunis,-0.4007,False,90.07,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4c6f04ae6982,tunisieannonce,tunis,-0.37,False,87.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4c801f7e601a,tunisieannonce,tunis,-0.3529,False,85.29,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4bd7b4952bc9,tunisieannonce,tunis,-0.4845,False,98.45,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4bdfd519e8b0,tunisieannonce,tunis,-0.4017,False,90.17,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4c3b2c7a13ce,tunisieannonce,tunis,-0.3513,False,85.13,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4cc0a1ea7dfb,tunisieannonce,tunis,-0.4287,False,92.87,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4daa6005a586,tunisieannonce,tunis,-0.357,False,85.7,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4c9e88880152,tunisieannonce,tunis,-0.384,False,88.4,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4d287749044b,tunisieannonce,tunis,-0.4246,False,92.46,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4d060837db01,tunisieannonce,tunis,-0.4201,False,92.01,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4d617a4c7315,tunisieannonce,tunis,-0.3975,False,89.75,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4ca380371056,tunisieannonce,tunis,-0.3668,False,86.68,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4e02ec455b18,tunisieannonce,tunis,-0.3532,False,85.32,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4e1400f292f9,tunisieannonce,tunis,-0.3589,False,85.89,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4e013835e8ff,tunisieannonce,tunis,-0.4286,False,92.86,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4d6e3b2d689d,tunisieannonce,tunis,-0.3985,False,89.85,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4e0fc993f6d4,tunisieannonce,tunis,-0.3511,False,85.11,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4dd0db8567e5,tunisieannonce,tunis,-0.4412,False,94.12,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4e3897a7add8,tunisieannonce,tunis,-0.43,False,93.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4e7fb6286b92,tunisieannonce,tunis,-0.4374,False,93.74,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4f944b8718ce,tunisieannonce,tunis,-0.3564,False,85.64,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4e512e0ef131,tunisieannonce,tunis,-0.3716,False,87.16,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4e7b32de1597,tunisieannonce,tunis,-0.3716,False,87.16,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4e296666ad75,tunisieannonce,tunis,-0.39,False,89.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4e4097eafd8d,tunisieannonce,tunis,-0.4605,False,96.05,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4fbd5dfc3931,tunisieannonce,tunis,-0.4032,False,90.32,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4eb698aecec2,tunisieannonce,tunis,-0.3926,False,89.26,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4f48c892c061,tunisieannonce,tunis,-0.3512,False,85.12,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4efd6cf929c7,tunisieannonce,tunis,-0.3547,False,85.47,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4ebf363ab32a,tunisieannonce,tunis,-0.4041,False,90.41,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4f2d21232197,tunisieannonce,tunis,-0.3536,False,85.36,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4f304f484185,tunisieannonce,tunis,-0.3854,False,88.54,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4ebe09e5354f,tunisieannonce,tunis,-0.3528,False,85.28,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4f12fc91c1d9,tunisieannonce,tunis,-0.4788,False,97.88,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4ff45d140a5f,tunisieannonce,tunis,-0.3496,False,84.96,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4fe0bc0cefdd,tunisieannonce,tunis,-0.3605,False,86.05,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_4fe78cfa75e7,tunisieannonce,tunis,-0.3622,False,86.22,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_50225084d665,tunisieannonce,tunis,-0.3829,False,88.29,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_5071422f36de,tunisieannonce,tunis,-0.3886,False,88.86,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_50df4d91a336,tunisieannonce,tunis,-0.4041,False,90.41,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_50e1ce0c7857,tunisieannonce,tunis,-0.3621,False,86.21,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_51daf570db18,tunisieannonce,tunis,-0.3524,False,85.24,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_52624a874cf2,tunisieannonce,tunis,-0.3674,False,86.74,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_50f6507b9477,tunisieannonce,tunis,-0.3422,False,84.22,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_5090be80d8f4,tunisieannonce,tunis,-0.4153,False,91.53,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_51326fdd3c13,tunisieannonce,tunis,-0.5072,False,100.0,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_5158fc05d3ec,tunisieannonce,tunis,-0.4208,False,92.08,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_516bdd96995b,tunisieannonce,tunis,-0.3897,False,88.97,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_51e98d48a7df,tunisieannonce,tunis,-0.3536,False,85.36,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_51d98e2852e2,tunisieannonce,tunis,-0.3764,False,87.64,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_515483f8ea84,tunisieannonce,tunis,-0.3752,False,87.52,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_51fec7e3a164,tunisieannonce,tunis,-0.3701,False,87.01,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_52624283208d,tunisieannonce,tunis,-0.372,False,87.2,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_521ed5e019b5,tunisieannonce,tunis,-0.3773,False,87.73,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_520a61996c59,tunisieannonce,tunis,-0.4154,False,91.54,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_523a5950ac30,tunisieannonce,tunis,-0.3418,False,84.18,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_527c30d5da6c,tunisieannonce,tunis,-0.409,False,90.9,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_526ad3c5f0cb,tunisieannonce,tunis,-0.3578,False,85.78,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_521375910b7b,tunisieannonce,tunis,-0.3697,False,86.97,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_5328b2ba2ba5,tunisieannonce,tunis,-0.5321,True,100.0,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_534840dc3aea,tunisieannonce,tunis,-0.3998,False,89.98,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_530ef15a269e,tunisieannonce,tunis,-0.4774,False,97.74,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_52cecde36365,tunisieannonce,tunis,-0.3547,False,85.47,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_5390a23ee838,tunisieannonce,tunis,-0.4068,False,90.68,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_52f135bea356,tunisieannonce,tunis,-0.4572,False,95.72,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_52d767c04d43,tunisieannonce,tunis,-0.3475,False,84.75,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_53b9c72eaf50,tunisieannonce,tunis,-0.3733,False,87.33,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_53be4ead104e,tunisieannonce,tunis,-0.3944,False,89.44,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_53ee41576ff9,tunisieannonce,tunis,-0.3646,False,86.46,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_53573f16af08,tunisieannonce,tunis,-0.4493,False,94.93,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_538611def430,tunisieannonce,tunis,-0.3625,False,86.25,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_54097741deae,tunisieannonce,tunis,-0.3963,False,89.63,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_556f4df44690,tunisieannonce,tunis,-0.4398,False,93.98,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_544deda4a052,tunisieannonce,tunis,-0.372,False,87.2,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_54814fac5dd7,tunisieannonce,tunis,-0.4538,False,95.38,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_5464eef70801,tunisieannonce,tunis,-0.3963,False,89.63,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_5464e1f30426,tunisieannonce,tunis,-0.3648,False,86.48,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_5471924b4943,tunisieannonce,tunis,-0.3676,False,86.76,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_542b23859f52,tunisieannonce,tunis,-0.3657,False,86.57,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_5488c6d40650,tunisieannonce,tunis,-0.3669,False,86.69,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_54d37a846ce8,tunisieannonce,tunis,-0.3551,False,85.51,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_54cb4a9d55b9,tunisieannonce,tunis,-0.4511,False,95.11,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_551533a16425,tunisieannonce,tunis,-0.4034,False,90.34,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_54aec977472e,tunisieannonce,tunis,-0.3917,False,89.17,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_55180a40e0bd,tunisieannonce,tunis,-0.4082,False,90.82,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_54ae05d89e78,tunisieannonce,tunis,-0.3697,False,86.97,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_54d678079b4e,tunisieannonce,tunis,-0.3554,False,85.54,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_5502ceb816f1,tunisieannonce,tunis,-0.4087,False,90.87,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_5504e7a4fcbe,tunisieannonce,tunis,-0.4007,False,90.07,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_55e0d3b92416,tunisieannonce,tunis,-0.49,False,99.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_554a063eaab6,tunisieannonce,tunis,-0.3839,False,88.39,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_55ce3994a836,tunisieannonce,tunis,-0.4681,False,96.81,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_55337763f80b,tunisieannonce,tunis,-0.3699,False,86.99,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_562f9d4bbf81,tunisieannonce,tunis,-0.4627,False,96.27,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_55e17dc82f18,tunisieannonce,tunis,-0.4306,False,93.06,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_567e0907bc20,tunisieannonce,tunis,-0.3533,False,85.33,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_561565786eef,tunisieannonce,tunis,-0.381,False,88.1,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
